station_tU0_over_M,time_s,tstep,cfl,kinetic_energy_cm2_s^-2,dissipation_cm2_s^-3,isotropic_u_rms_cm_s,kolmogorov_length_cm,taylor_microscale_cm,reynolds_lambda,kmax_eta,relative_spectral_divergence,parseval_relative_error
,0.4599799999999807,4600,0.19370452333313515,183.21427273456578,408.6421692697552,11.051825572714696,0.053450626646480794,0.8184656524151265,60.54101325659524,2.0525040632248626,2.0997754654351708e-15,1.5512824959647308e-16
,0.4699799999999796,4700,0.1895457138471512,179.20214024800129,393.9090035750267,10.930146087709328,0.053943561894124074,0.8244532606344823,60.3124834176355,2.0714327767343645,2.127110770813819e-15,3.1720279000095274e-16
,0.4799799999999785,4800,0.187372346881091,175.3336171383787,379.9163711516911,10.811525243565427,0.054433541936343185,0.8303878568398373,60.08736523423606,2.090248010355578,2.1569832513861824e-15,0.0
,0.4899799999999774,4900,0.18846424458345773,171.60149804081874,366.61813801191624,10.695840251886672,0.05492057930978118,0.8362689293277381,59.86542554606238,2.1089502454955973,2.186981897218767e-15,4.968786943277739e-16
,0.4999799999999763,5000,0.1876836117994257,167.99912961353238,353.95740948484945,10.582977829625975,0.05540524050797693,0.842113073145104,59.647672328054384,2.127561235506314,2.214814772464316e-15,5.075331550071546e-16
,0.5099799999999752,5100,0.18502160489680644,164.52039674604737,341.8828848037131,10.472834597059428,0.055888088558403964,0.8479370107470605,59.43510592863876,2.146102600642712,2.238561048811355e-15,1.7275492882670092e-16
,0.5199799999999741,5200,0.1832736068713517,161.15967435406526,330.3476796013649,10.365316343590782,0.05636970749805957,0.8537583375310812,59.22877135483969,2.1645967679254876,2.265400345581763e-15,0.0
,0.529979999999973,5300,0.18416039175753154,157.91178957878412,319.3089409475923,10.260337537618149,0.056850701320442225,0.8595955045917001,59.029756058980546,2.1830669307049813,2.2913062242616235e-15,5.399541637685776e-16
,0.5399799999999719,5400,0.1833011314942989,154.77195481098641,308.732327860208,10.157819805810904,0.05733146896485297,0.8654609514104231,58.83871601877034,2.201528408250354,2.3176916943096955e-15,0.0
,0.5499799999999708,5500,0.1739229807732772,151.7357124807001,298.5853429317039,10.057690672008166,0.0578124634021332,0.8713689074527091,58.6564180512622,2.2199985946419147,2.3442998548184428e-15,1.8731061373583412e-16
,0.5599799999999697,5600,0.17055169765307027,148.79888380252916,288.8483663526132,9.959882322013287,0.05829363233946598,0.8773184779709583,58.48260220150211,2.2384754818354935,2.3704449333436096e-15,0.0
,0.5699799999999686,5700,0.17047473276889147,145.95738529894027,279.51907853118644,9.864325802234374,0.0587740654757867,0.8832826646347125,58.315273878024776,2.2569241142702094,2.393873867612584e-15,0.0
,0.5799799999999675,5800,0.17309301651881287,143.20715809794308,270.5930451764739,9.770948711970709,0.05925287655178762,0.8892347905559027,58.15249922605102,2.2753104595886446,2.4211063009519605e-15,0.0
,0.5899799999999664,5900,0.17373557210739848,140.5441969820306,262.0655288538246,9.67967619919973,0.059729120739904405,0.8951460657771738,57.99224769727557,2.293598236412329,2.4448137405376613e-15,0.0
,0.5999799999999653,6000,0.17261140749846182,137.96451283468198,253.93827162792778,9.59042970308359,0.060201395229366024,0.9009734925353601,57.83161025847848,2.3117335768076552,2.4695300850827425e-15,2.060073916577428e-16
,0.6099799999999642,6100,0.1701285165180016,135.4641111581089,246.20602116934785,9.503126192929317,0.06066859382475488,0.9066824064270249,57.66826556226077,2.3296740028705876,2.4909997802288254e-15,0.0
,0.6199799999999631,6200,0.16773958429172126,133.03917780730004,238.83790346877112,9.417684705110206,0.06113118069184221,0.9122850303687938,57.50292016239693,2.3474373385667406,2.5139743337588154e-15,0.0
,0.629979999999962,6300,0.1641966503594757,130.68627365700956,231.7939552287028,9.33403355672168,0.06159040641864791,0.9178174954253454,57.33778272487762,2.3650716064760795,2.536401811109096e-15,2.1748044867357476e-16
,0.6399799999999609,6400,0.16012433657392025,128.40232487245356,225.04254005740083,9.252110565431492,0.06204723618381561,0.9233078557908072,57.1745229334789,2.382613869458519,2.5588764272472018e-15,0.0
,0.6499799999999598,6500,0.15502122286256348,126.1845205991242,218.5618003715873,9.171859884055658,0.06250216075779402,0.9287702780780394,57.0139230453237,2.4000829730992903,2.5807237398649683e-15,4.504785419868891e-16
171.0,0.65532,6554,0.15319496732113871,125.02639424243675,215.20504436459711,9.129673022346301,0.06274447426550726,0.9316805461221062,56.9295113013345,2.409387811795479,2.5930371208143657e-15,1.1366283736573217e-16
